_id,roboFlyId,cost_type,costs_in_euro
COST_ITEM_ID_14884,RoboFly_ID_8,ENERGY,2.9116866284133613
COST_ITEM_ID_14885,RoboFly_ID_8,ENERGY,3.514526896793204
COST_ITEM_ID_14886,RoboFly_ID_8,ENERGY,0.3765371102642178
COST_ITEM_ID_14887,RoboFly_ID_8,ENERGY,4.394040901129505
COST_ITEM_ID_14888,RoboFly_ID_8,ENERGY,2.5562472712956272
COST_ITEM_ID_14889,RoboFly_ID_8,ENERGY,2.198122727558266
COST_ITEM_ID_14890,RoboFly_ID_8,ENERGY,2.741408431264099
COST_ITEM_ID_14891,RoboFly_ID_8,ENERGY,4.977661724232523
COST_ITEM_ID_14892,RoboFly_ID_8,ENERGY,2.705774016985235
COST_ITEM_ID_14893,RoboFly_ID_8,ENERGY,2.086228818548717
COST_ITEM_ID_14894,RoboFly_ID_8,ENERGY,0.8875206852544381
COST_ITEM_ID_14895,RoboFly_ID_8,ENERGY,2.5010903147672834
COST_ITEM_ID_14896,RoboFly_ID_8,ENERGY,1.6235988158787757
COST_ITEM_ID_14897,RoboFly_ID_8,ENERGY,3.743639824901124
COST_ITEM_ID_14898,RoboFly_ID_8,ENERGY,2.7902114021347595
COST_ITEM_ID_14899,RoboFly_ID_8,ENERGY,1.2729062284959016
COST_ITEM_ID_14900,RoboFly_ID_8,ENERGY,2.4663861356411316
COST_ITEM_ID_14901,RoboFly_ID_8,ENERGY,3.890944591355829
COST_ITEM_ID_14902,RoboFly_ID_8,ENERGY,3.3262684697847056
COST_ITEM_ID_14903,RoboFly_ID_8,ENERGY,4.581515492539396
COST_ITEM_ID_14904,RoboFly_ID_8,ENERGY,1.867879182071805
COST_ITEM_ID_14905,RoboFly_ID_8,ENERGY,0.8941468653668861
COST_ITEM_ID_14906,RoboFly_ID_8,ENERGY,4.397404171845431
COST_ITEM_ID_14907,RoboFly_ID_8,ENERGY,3.663443759070785
COST_ITEM_ID_14908,RoboFly_ID_8,ENERGY,4.173898274993477
COST_ITEM_ID_14909,RoboFly_ID_8,ENERGY,4.948065934936396
COST_ITEM_ID_14910,RoboFly_ID_8,ENERGY,1.876902603175151
COST_ITEM_ID_14911,RoboFly_ID_8,ENERGY,4.728178029306383
COST_ITEM_ID_14912,RoboFly_ID_8,ENERGY,4.080746307224006
COST_ITEM_ID_14913,RoboFly_ID_8,ENERGY,0.5331691670389684
COST_ITEM_ID_14914,RoboFly_ID_8,ENERGY,1.6030991775139036
COST_ITEM_ID_14915,RoboFly_ID_8,ENERGY,1.590133302117103
COST_ITEM_ID_14916,RoboFly_ID_8,ENERGY,3.010074763266247
COST_ITEM_ID_14917,RoboFly_ID_8,ENERGY,4.245850738490396
COST_ITEM_ID_14918,RoboFly_ID_8,ENERGY,2.556290087091038
COST_ITEM_ID_14919,RoboFly_ID_8,ENERGY,0.6919610649509396
COST_ITEM_ID_14920,RoboFly_ID_8,ENERGY,2.360743534241504
COST_ITEM_ID_14921,RoboFly_ID_8,ENERGY,2.6615935825468604
COST_ITEM_ID_14922,RoboFly_ID_8,ENERGY,3.9201722602562312
COST_ITEM_ID_14923,RoboFly_ID_8,ENERGY,3.3511231245451776
COST_ITEM_ID_14924,RoboFly_ID_8,ENERGY,0.8622330351100205
COST_ITEM_ID_14925,RoboFly_ID_8,ENERGY,0.48893927444707175
COST_ITEM_ID_14926,RoboFly_ID_8,ENERGY,2.8949782057799944
COST_ITEM_ID_14927,RoboFly_ID_8,ENERGY,3.5234206558377856
COST_ITEM_ID_14928,RoboFly_ID_8,ENERGY,3.2147681184897277
COST_ITEM_ID_14929,RoboFly_ID_8,ENERGY,5.05973695998457
COST_ITEM_ID_14930,RoboFly_ID_8,ENERGY,1.0970967212067118
COST_ITEM_ID_14931,RoboFly_ID_8,ENERGY,0.8030005280244278
COST_ITEM_ID_14932,RoboFly_ID_8,ENERGY,0.6384704010613678
COST_ITEM_ID_14933,RoboFly_ID_8,ENERGY,3.2777581168039367
COST_ITEM_ID_14934,RoboFly_ID_8,ENERGY,1.199162379294844
COST_ITEM_ID_14935,RoboFly_ID_8,ENERGY,0.2682492625858489
COST_ITEM_ID_14936,RoboFly_ID_8,ENERGY,4.867573788036924
COST_ITEM_ID_14937,RoboFly_ID_8,ENERGY,2.7634314389599783
COST_ITEM_ID_14938,RoboFly_ID_8,ENERGY,2.4853443791511265
COST_ITEM_ID_14939,RoboFly_ID_8,ENERGY,2.236945939304789
COST_ITEM_ID_14940,RoboFly_ID_8,ENERGY,1.1160242087204653
COST_ITEM_ID_14941,RoboFly_ID_8,ENERGY,0.3871953729421414
COST_ITEM_ID_14942,RoboFly_ID_8,ENERGY,2.068883644908467
COST_ITEM_ID_14943,RoboFly_ID_8,ENERGY,3.262058034318801
COST_ITEM_ID_14944,RoboFly_ID_8,ENERGY,0.7576299725181795
COST_ITEM_ID_14945,RoboFly_ID_8,ENERGY,2.2277592240438766
COST_ITEM_ID_14946,RoboFly_ID_8,ENERGY,1.8928022432908072
COST_ITEM_ID_14947,RoboFly_ID_8,ENERGY,0.8316463276908246
COST_ITEM_ID_14948,RoboFly_ID_8,ENERGY,3.5573340812108047
COST_ITEM_ID_14949,RoboFly_ID_8,ENERGY,3.4744282541315936
COST_ITEM_ID_14950,RoboFly_ID_8,ENERGY,0.6101490051100058
COST_ITEM_ID_14951,RoboFly_ID_8,ENERGY,0.6824874784528534
COST_ITEM_ID_14952,RoboFly_ID_8,ENERGY,4.510156359082335
COST_ITEM_ID_14953,RoboFly_ID_8,ENERGY,3.364570146390835
COST_ITEM_ID_14954,RoboFly_ID_8,ENERGY,1.3171467115540025
COST_ITEM_ID_14955,RoboFly_ID_8,ENERGY,4.347228089791036
COST_ITEM_ID_14956,RoboFly_ID_8,ENERGY,3.7408791282491576
COST_ITEM_ID_14957,RoboFly_ID_8,ENERGY,4.758288075162271
COST_ITEM_ID_14958,RoboFly_ID_8,ENERGY,1.7411718012535276
COST_ITEM_ID_14959,RoboFly_ID_8,ENERGY,2.529151570098607
COST_ITEM_ID_14960,RoboFly_ID_8,ENERGY,2.7406539814239275
COST_ITEM_ID_14961,RoboFly_ID_8,ENERGY,0.8524135356058746
COST_ITEM_ID_14962,RoboFly_ID_8,ENERGY,5.065623149130472
COST_ITEM_ID_14963,RoboFly_ID_8,ENERGY,0.7369668134485008
COST_ITEM_ID_14964,RoboFly_ID_8,ENERGY,2.4663578397361334
COST_ITEM_ID_14965,RoboFly_ID_8,ENERGY,3.375043310826653
COST_ITEM_ID_14966,RoboFly_ID_8,ENERGY,1.2554265437139012
COST_ITEM_ID_14967,RoboFly_ID_8,ENERGY,3.9644265162250947
COST_ITEM_ID_14968,RoboFly_ID_8,ENERGY,0.3047525482867047
COST_ITEM_ID_14969,RoboFly_ID_8,ENERGY,3.980019121906406
COST_ITEM_ID_14970,RoboFly_ID_8,ENERGY,3.6801745282762672
COST_ITEM_ID_14971,RoboFly_ID_8,ENERGY,2.3160299054140245
COST_ITEM_ID_14972,RoboFly_ID_8,ENERGY,0.9062830151657565
COST_ITEM_ID_14973,RoboFly_ID_8,ENERGY,4.277985185389327
COST_ITEM_ID_14974,RoboFly_ID_8,ENERGY,2.0167130088254455
COST_ITEM_ID_14975,RoboFly_ID_8,ENERGY,4.4105889757155925
COST_ITEM_ID_14976,RoboFly_ID_8,ENERGY,3.7226946754111228
COST_ITEM_ID_14977,RoboFly_ID_8,ENERGY,2.7469575149998944
COST_ITEM_ID_14978,RoboFly_ID_8,ENERGY,2.2493659361404608
COST_ITEM_ID_14979,RoboFly_ID_8,ENERGY,1.9390132166054783
COST_ITEM_ID_14980,RoboFly_ID_8,ENERGY,1.7385607035004453
COST_ITEM_ID_14981,RoboFly_ID_8,ENERGY,0.46069804885793386
COST_ITEM_ID_14982,RoboFly_ID_8,ENERGY,4.073926599065542
COST_ITEM_ID_14983,RoboFly_ID_8,ENERGY,3.7613131798328663
COST_ITEM_ID_14984,RoboFly_ID_8,ENERGY,3.1192776306952523
COST_ITEM_ID_14985,RoboFly_ID_8,ENERGY,3.15761573856833
COST_ITEM_ID_14986,RoboFly_ID_8,ENERGY,3.401048450984202
COST_ITEM_ID_14987,RoboFly_ID_8,ENERGY,0.800526023425285
COST_ITEM_ID_14988,RoboFly_ID_8,ENERGY,4.257124242073782
COST_ITEM_ID_14989,RoboFly_ID_8,ENERGY,3.8463963783134214
COST_ITEM_ID_14990,RoboFly_ID_8,ENERGY,0.8457284397520995
COST_ITEM_ID_14991,RoboFly_ID_8,ENERGY,4.978034897995908
COST_ITEM_ID_14992,RoboFly_ID_8,ENERGY,4.53257177499356
COST_ITEM_ID_14993,RoboFly_ID_8,ENERGY,3.6571176802089695
COST_ITEM_ID_14994,RoboFly_ID_8,ENERGY,1.9822095910323467
COST_ITEM_ID_14995,RoboFly_ID_8,ENERGY,1.9355846678674578
COST_ITEM_ID_14996,RoboFly_ID_8,ENERGY,2.270192983467809
COST_ITEM_ID_14997,RoboFly_ID_8,ENERGY,2.2482130791799544
COST_ITEM_ID_14998,RoboFly_ID_8,ENERGY,5.037811305334127
COST_ITEM_ID_14999,RoboFly_ID_8,ENERGY,5.054188188260181
COST_ITEM_ID_15000,RoboFly_ID_8,ENERGY,0.7572377898709461
COST_ITEM_ID_15001,RoboFly_ID_8,ENERGY,4.120324682775223
COST_ITEM_ID_15002,RoboFly_ID_8,ENERGY,1.1449542338165004
COST_ITEM_ID_15003,RoboFly_ID_8,ENERGY,0.5090714191404336
COST_ITEM_ID_15004,RoboFly_ID_8,ENERGY,4.508227124145089
COST_ITEM_ID_15005,RoboFly_ID_8,ENERGY,2.3178203103920754
COST_ITEM_ID_15006,RoboFly_ID_8,ENERGY,3.067957125069246
COST_ITEM_ID_15007,RoboFly_ID_8,ENERGY,1.1928261657171864
COST_ITEM_ID_15008,RoboFly_ID_8,ENERGY,2.900761188165491
COST_ITEM_ID_15009,RoboFly_ID_8,ENERGY,4.217548196680141
COST_ITEM_ID_15010,RoboFly_ID_8,ENERGY,2.5700618009724074
COST_ITEM_ID_15011,RoboFly_ID_8,ENERGY,3.1960165107415683
COST_ITEM_ID_15012,RoboFly_ID_8,ENERGY,1.476147609481898
COST_ITEM_ID_15013,RoboFly_ID_8,ENERGY,4.362266749497819
COST_ITEM_ID_15014,RoboFly_ID_8,ENERGY,4.736580751890057
COST_ITEM_ID_15015,RoboFly_ID_8,ENERGY,1.4556291625979412
COST_ITEM_ID_15016,RoboFly_ID_8,ENERGY,3.843425439835672
COST_ITEM_ID_15017,RoboFly_ID_8,ENERGY,2.5431067921458053
COST_ITEM_ID_15018,RoboFly_ID_8,ENERGY,2.3720653769810083
COST_ITEM_ID_15019,RoboFly_ID_8,ENERGY,3.4669618308812686
COST_ITEM_ID_15020,RoboFly_ID_8,ENERGY,2.746892637388734
COST_ITEM_ID_15021,RoboFly_ID_8,ENERGY,3.471413135955768
COST_ITEM_ID_15022,RoboFly_ID_8,ENERGY,2.0429552022234416
COST_ITEM_ID_15023,RoboFly_ID_8,ENERGY,1.2538127057615844
COST_ITEM_ID_15024,RoboFly_ID_8,ENERGY,3.0553439795759765
COST_ITEM_ID_15025,RoboFly_ID_8,ENERGY,4.255360787967761
COST_ITEM_ID_15026,RoboFly_ID_8,ENERGY,1.1922975088919352
COST_ITEM_ID_15027,RoboFly_ID_8,ENERGY,0.855163389080378
COST_ITEM_ID_15028,RoboFly_ID_8,ENERGY,3.1558798435704576
COST_ITEM_ID_15029,RoboFly_ID_8,ENERGY,1.0608494666349904
COST_ITEM_ID_15030,RoboFly_ID_8,ENERGY,1.4598143875714347
COST_ITEM_ID_15031,RoboFly_ID_8,ENERGY,4.663939371924733
COST_ITEM_ID_15032,RoboFly_ID_8,ENERGY,0.3363711639406046
COST_ITEM_ID_15033,RoboFly_ID_8,ENERGY,2.539358494137631
COST_ITEM_ID_15034,RoboFly_ID_8,ENERGY,4.2488481748421805
COST_ITEM_ID_15035,RoboFly_ID_8,ENERGY,3.1448900611852517
COST_ITEM_ID_15036,RoboFly_ID_8,ENERGY,4.318446377183244
COST_ITEM_ID_15037,RoboFly_ID_8,ENERGY,2.447676801970653
COST_ITEM_ID_15038,RoboFly_ID_8,ENERGY,4.191528075858615
COST_ITEM_ID_15039,RoboFly_ID_8,ENERGY,1.01414416389346
COST_ITEM_ID_15040,RoboFly_ID_8,ENERGY,3.0572127696770512
COST_ITEM_ID_15041,RoboFly_ID_8,ENERGY,2.265723892038059
COST_ITEM_ID_15042,RoboFly_ID_8,ENERGY,2.8748806440622485
COST_ITEM_ID_15043,RoboFly_ID_8,ENERGY,4.982578301231574
COST_ITEM_ID_15044,RoboFly_ID_8,ENERGY,0.8548343238514625
COST_ITEM_ID_15045,RoboFly_ID_8,ENERGY,1.5390362256719883
COST_ITEM_ID_15046,RoboFly_ID_8,ENERGY,4.153544272242393
COST_ITEM_ID_15047,RoboFly_ID_8,ENERGY,2.3987815514442192
COST_ITEM_ID_15048,RoboFly_ID_8,ENERGY,0.5425551976263534
COST_ITEM_ID_15049,RoboFly_ID_8,ENERGY,5.081921953807373
COST_ITEM_ID_15050,RoboFly_ID_8,ENERGY,3.0392497405289935
COST_ITEM_ID_15051,RoboFly_ID_8,ENERGY,0.6750974677113855
COST_ITEM_ID_15052,RoboFly_ID_8,ENERGY,1.9697951663495952
COST_ITEM_ID_15053,RoboFly_ID_8,ENERGY,3.425767446676286
COST_ITEM_ID_15054,RoboFly_ID_8,ENERGY,1.8732952389390927
COST_ITEM_ID_15055,RoboFly_ID_8,ENERGY,1.6420005318018454
COST_ITEM_ID_15056,RoboFly_ID_8,ENERGY,1.099536250416687
COST_ITEM_ID_15057,RoboFly_ID_8,ENERGY,2.4845325447829203
COST_ITEM_ID_15058,RoboFly_ID_8,ENERGY,2.6558687027165506
COST_ITEM_ID_15059,RoboFly_ID_8,ENERGY,2.851886861951701
COST_ITEM_ID_15060,RoboFly_ID_8,ENERGY,5.046380342423853
COST_ITEM_ID_15061,RoboFly_ID_8,ENERGY,1.0860808509816624
COST_ITEM_ID_15062,RoboFly_ID_8,ENERGY,4.625261440379315
COST_ITEM_ID_15063,RoboFly_ID_8,ENERGY,2.4432570458263645
COST_ITEM_ID_15064,RoboFly_ID_8,ENERGY,0.4573748054059988
COST_ITEM_ID_15065,RoboFly_ID_8,ENERGY,0.3836650996003974
COST_ITEM_ID_15066,RoboFly_ID_8,ENERGY,5.000768970927999
COST_ITEM_ID_15067,RoboFly_ID_8,ENERGY,1.080220246353992
COST_ITEM_ID_15068,RoboFly_ID_8,ENERGY,4.025990975758221
COST_ITEM_ID_15069,RoboFly_ID_8,ENERGY,3.0666244441281054
COST_ITEM_ID_15070,RoboFly_ID_8,ENERGY,3.725388657591951
COST_ITEM_ID_15071,RoboFly_ID_8,ENERGY,3.0502699241801907
COST_ITEM_ID_15072,RoboFly_ID_8,ENERGY,3.7964816367999865
COST_ITEM_ID_15073,RoboFly_ID_8,ENERGY,2.883149315960715
COST_ITEM_ID_15074,RoboFly_ID_8,ENERGY,1.568299781230162
COST_ITEM_ID_15075,RoboFly_ID_8,ENERGY,4.285356302324823
COST_ITEM_ID_15076,RoboFly_ID_8,ENERGY,5.009254887483753
COST_ITEM_ID_15077,RoboFly_ID_8,ENERGY,1.670830178530552
COST_ITEM_ID_15078,RoboFly_ID_8,ENERGY,3.572555268279004
COST_ITEM_ID_15079,RoboFly_ID_8,ENERGY,0.31743024161715677
COST_ITEM_ID_15080,RoboFly_ID_8,ENERGY,1.6578710571966409
COST_ITEM_ID_15081,RoboFly_ID_8,ENERGY,0.6126319246580948
COST_ITEM_ID_15082,RoboFly_ID_8,ENERGY,4.410410271384947
COST_ITEM_ID_15083,RoboFly_ID_8,ENERGY,1.6398322049242633
COST_ITEM_ID_15084,RoboFly_ID_8,ENERGY,3.324802771770424
COST_ITEM_ID_15085,RoboFly_ID_8,ENERGY,0.3469200585093443
COST_ITEM_ID_15086,RoboFly_ID_8,ENERGY,3.6372825876850854
COST_ITEM_ID_15087,RoboFly_ID_8,ENERGY,4.620170000717748
COST_ITEM_ID_15088,RoboFly_ID_8,ENERGY,4.9361940786650775
COST_ITEM_ID_15089,RoboFly_ID_8,ENERGY,0.4602143823924424
COST_ITEM_ID_15090,RoboFly_ID_8,ENERGY,0.6654628207007736
COST_ITEM_ID_15091,RoboFly_ID_8,ENERGY,2.7486601833396684
COST_ITEM_ID_15092,RoboFly_ID_8,ENERGY,3.6255131244483163
COST_ITEM_ID_15093,RoboFly_ID_8,ENERGY,1.930458287852283
COST_ITEM_ID_15094,RoboFly_ID_8,ENERGY,0.7103854474003114
COST_ITEM_ID_15095,RoboFly_ID_8,ENERGY,3.9582986862053193
COST_ITEM_ID_15096,RoboFly_ID_8,ENERGY,2.872212510662674
COST_ITEM_ID_15097,RoboFly_ID_8,ENERGY,3.8167633888608257
COST_ITEM_ID_15098,RoboFly_ID_8,ENERGY,3.89551971489711
COST_ITEM_ID_15099,RoboFly_ID_8,ENERGY,3.919681606333397
COST_ITEM_ID_15100,RoboFly_ID_8,ENERGY,0.8842961098375961
COST_ITEM_ID_15101,RoboFly_ID_8,ENERGY,1.2588284434763233
COST_ITEM_ID_15102,RoboFly_ID_8,ENERGY,2.336757605560295
COST_ITEM_ID_15103,RoboFly_ID_8,ENERGY,1.0938159599631683
COST_ITEM_ID_15104,RoboFly_ID_8,ENERGY,5.02303538146923
COST_ITEM_ID_15105,RoboFly_ID_8,ENERGY,1.7055267981261917
COST_ITEM_ID_15106,RoboFly_ID_8,ENERGY,4.6135505208989604
COST_ITEM_ID_15107,RoboFly_ID_8,ENERGY,4.970839076072439
COST_ITEM_ID_15108,RoboFly_ID_8,ENERGY,1.4239872194701073
COST_ITEM_ID_15109,RoboFly_ID_8,ENERGY,2.63752147026401
COST_ITEM_ID_15110,RoboFly_ID_8,ENERGY,4.771986961327722
COST_ITEM_ID_15111,RoboFly_ID_8,ENERGY,1.4312074840686788
COST_ITEM_ID_15112,RoboFly_ID_8,ENERGY,4.450937064306846
COST_ITEM_ID_15113,RoboFly_ID_8,ENERGY,3.0331885241179903
COST_ITEM_ID_15114,RoboFly_ID_8,ENERGY,1.8945048282617756
COST_ITEM_ID_15115,RoboFly_ID_8,ENERGY,3.3886237073665484
COST_ITEM_ID_15116,RoboFly_ID_8,ENERGY,4.278420654934845
COST_ITEM_ID_15117,RoboFly_ID_8,ENERGY,1.4006159017088673
COST_ITEM_ID_15118,RoboFly_ID_8,ENERGY,1.5619967932083958
COST_ITEM_ID_15119,RoboFly_ID_8,ENERGY,0.3107326839941521
COST_ITEM_ID_15120,RoboFly_ID_8,ENERGY,1.2840787477714657
COST_ITEM_ID_15121,RoboFly_ID_8,ENERGY,1.8609951909394409
COST_ITEM_ID_15122,RoboFly_ID_8,ENERGY,3.3266950319949253
COST_ITEM_ID_15123,RoboFly_ID_8,ENERGY,0.5644547874091486
COST_ITEM_ID_15124,RoboFly_ID_8,ENERGY,5.044252601959112
COST_ITEM_ID_15125,RoboFly_ID_8,ENERGY,0.9703331022136277
COST_ITEM_ID_15126,RoboFly_ID_8,ENERGY,2.758407596597772
COST_ITEM_ID_15127,RoboFly_ID_8,ENERGY,5.047710463636987
COST_ITEM_ID_15128,RoboFly_ID_8,ENERGY,3.9149514392793465
COST_ITEM_ID_15129,RoboFly_ID_8,ENERGY,4.207085779040547
COST_ITEM_ID_15130,RoboFly_ID_8,ENERGY,3.0224361622797478
COST_ITEM_ID_15131,RoboFly_ID_8,ENERGY,2.6982495350773226
COST_ITEM_ID_15132,RoboFly_ID_8,ENERGY,3.1456053758818037
COST_ITEM_ID_15133,RoboFly_ID_8,ENERGY,2.2330511399297763
COST_ITEM_ID_15134,RoboFly_ID_8,ENERGY,2.3448146921867177
COST_ITEM_ID_15135,RoboFly_ID_8,ENERGY,2.1633134549593303
COST_ITEM_ID_15136,RoboFly_ID_8,ENERGY,3.9148630445372894
COST_ITEM_ID_15137,RoboFly_ID_8,ENERGY,3.3036598726215725
COST_ITEM_ID_15138,RoboFly_ID_8,ENERGY,1.9693862433848741
COST_ITEM_ID_15139,RoboFly_ID_8,ENERGY,5.020942142327527
COST_ITEM_ID_15140,RoboFly_ID_8,ENERGY,4.346101919059598
COST_ITEM_ID_15141,RoboFly_ID_8,ENERGY,0.26165911032876393
COST_ITEM_ID_15142,RoboFly_ID_8,ENERGY,2.411678240335508
COST_ITEM_ID_15143,RoboFly_ID_8,ENERGY,4.564875476893151
COST_ITEM_ID_15144,RoboFly_ID_8,ENERGY,4.405288615122801
COST_ITEM_ID_15145,RoboFly_ID_8,ENERGY,1.9951144945900272
COST_ITEM_ID_15146,RoboFly_ID_8,ENERGY,0.41653299480943157
COST_ITEM_ID_15147,RoboFly_ID_8,ENERGY,2.5502083351953986
COST_ITEM_ID_15148,RoboFly_ID_8,ENERGY,1.8553617387684704
COST_ITEM_ID_15149,RoboFly_ID_8,ENERGY,0.37663562779932175
COST_ITEM_ID_15150,RoboFly_ID_8,ENERGY,4.9800189178730525
COST_ITEM_ID_15151,RoboFly_ID_8,ENERGY,4.246222894696826
COST_ITEM_ID_15152,RoboFly_ID_8,ENERGY,3.3894037415755953
COST_ITEM_ID_15153,RoboFly_ID_8,ENERGY,2.725784375594225
COST_ITEM_ID_15154,RoboFly_ID_8,ENERGY,4.751273428458672
COST_ITEM_ID_15155,RoboFly_ID_8,ENERGY,3.906154167177183
COST_ITEM_ID_15156,RoboFly_ID_8,ENERGY,3.039527513194079
COST_ITEM_ID_15157,RoboFly_ID_8,ENERGY,3.7007335584084378
COST_ITEM_ID_15158,RoboFly_ID_8,ENERGY,4.8366165790013795
COST_ITEM_ID_15159,RoboFly_ID_8,ENERGY,1.6410353855314361
COST_ITEM_ID_15160,RoboFly_ID_8,ENERGY,4.50962303877655
COST_ITEM_ID_15161,RoboFly_ID_8,ENERGY,3.1784174140869563
COST_ITEM_ID_15162,RoboFly_ID_8,ENERGY,0.38652995062835893
COST_ITEM_ID_15163,RoboFly_ID_8,ENERGY,1.6762265472372162
COST_ITEM_ID_15164,RoboFly_ID_8,ENERGY,5.057894574268235
COST_ITEM_ID_15165,RoboFly_ID_8,ENERGY,0.8746543859025859
COST_ITEM_ID_15166,RoboFly_ID_8,ENERGY,3.4059055542508325
COST_ITEM_ID_15167,RoboFly_ID_8,ENERGY,2.6747456812480848
COST_ITEM_ID_15168,RoboFly_ID_8,ENERGY,2.8094620026556893
COST_ITEM_ID_15169,RoboFly_ID_8,ENERGY,2.8870179696880682
COST_ITEM_ID_15170,RoboFly_ID_8,ENERGY,3.439349269655243
COST_ITEM_ID_15171,RoboFly_ID_8,ENERGY,4.381103673189233
COST_ITEM_ID_15172,RoboFly_ID_8,ENERGY,3.410210868855808
COST_ITEM_ID_15173,RoboFly_ID_8,ENERGY,4.113594753845868
COST_ITEM_ID_15174,RoboFly_ID_8,ENERGY,1.8462630057831149
COST_ITEM_ID_15175,RoboFly_ID_8,ENERGY,1.872984769807963
COST_ITEM_ID_15176,RoboFly_ID_8,ENERGY,0.9905437875168246
COST_ITEM_ID_15177,RoboFly_ID_8,ENERGY,3.1101925292188097
COST_ITEM_ID_15178,RoboFly_ID_8,ENERGY,4.494928765934129
COST_ITEM_ID_15179,RoboFly_ID_8,ENERGY,3.5058219693130592
COST_ITEM_ID_15180,RoboFly_ID_8,ENERGY,2.191720654973407
COST_ITEM_ID_15181,RoboFly_ID_8,ENERGY,3.497047528047509
COST_ITEM_ID_15182,RoboFly_ID_8,ENERGY,0.6708857636181161
COST_ITEM_ID_15183,RoboFly_ID_8,ENERGY,5.047081006131664
COST_ITEM_ID_15184,RoboFly_ID_8,ENERGY,1.3180714595453313
COST_ITEM_ID_15185,RoboFly_ID_8,ENERGY,2.8636276775280485
COST_ITEM_ID_15186,RoboFly_ID_8,ENERGY,2.1125167335648163
COST_ITEM_ID_15187,RoboFly_ID_8,ENERGY,2.4728997586674493
COST_ITEM_ID_15188,RoboFly_ID_8,ENERGY,0.9155202211152275
COST_ITEM_ID_15189,RoboFly_ID_8,ENERGY,1.3467415482645775
COST_ITEM_ID_15190,RoboFly_ID_8,ENERGY,0.4559494232035952
COST_ITEM_ID_15191,RoboFly_ID_8,ENERGY,0.7896213121593516
COST_ITEM_ID_15192,RoboFly_ID_8,ENERGY,1.990584854720535
COST_ITEM_ID_15193,RoboFly_ID_8,ENERGY,4.922836032678008
COST_ITEM_ID_15194,RoboFly_ID_8,ENERGY,4.8421306805702775
COST_ITEM_ID_15195,RoboFly_ID_8,ENERGY,2.846712498330153
COST_ITEM_ID_15196,RoboFly_ID_8,ENERGY,1.8742957415948855
COST_ITEM_ID_15197,RoboFly_ID_8,ENERGY,3.310101293137572
COST_ITEM_ID_15198,RoboFly_ID_8,ENERGY,4.261246971804763
COST_ITEM_ID_15199,RoboFly_ID_8,ENERGY,4.625581146287764
COST_ITEM_ID_15200,RoboFly_ID_8,ENERGY,3.7523233555407955
COST_ITEM_ID_15201,RoboFly_ID_8,ENERGY,3.1698012700750593
COST_ITEM_ID_15202,RoboFly_ID_8,ENERGY,2.9835390490252442
COST_ITEM_ID_15203,RoboFly_ID_8,ENERGY,4.320879844161295
COST_ITEM_ID_15204,RoboFly_ID_8,ENERGY,0.7760160728931507
COST_ITEM_ID_15205,RoboFly_ID_8,ENERGY,1.1791100130443848
COST_ITEM_ID_15206,RoboFly_ID_8,ENERGY,4.201000977080048
COST_ITEM_ID_15207,RoboFly_ID_8,ENERGY,5.027032614431124
COST_ITEM_ID_15208,RoboFly_ID_8,ENERGY,4.639014545895059
COST_ITEM_ID_15209,RoboFly_ID_8,ENERGY,1.469655184964514
COST_ITEM_ID_15210,RoboFly_ID_8,ENERGY,4.681453107643961
COST_ITEM_ID_15211,RoboFly_ID_8,ENERGY,3.50292107168099
COST_ITEM_ID_15212,RoboFly_ID_8,ENERGY,2.200647821501053
COST_ITEM_ID_15213,RoboFly_ID_8,ENERGY,3.08695983135518
COST_ITEM_ID_15214,RoboFly_ID_8,ENERGY,3.715045340584045
COST_ITEM_ID_15215,RoboFly_ID_8,ENERGY,0.6119367885715457
COST_ITEM_ID_15216,RoboFly_ID_8,ENERGY,0.7604088660235223
COST_ITEM_ID_15217,RoboFly_ID_8,ENERGY,3.926020483482396
COST_ITEM_ID_15218,RoboFly_ID_8,ENERGY,4.213372029370741
COST_ITEM_ID_15219,RoboFly_ID_8,ENERGY,1.9729366985911148
COST_ITEM_ID_15220,RoboFly_ID_8,ENERGY,0.7874646571360059
COST_ITEM_ID_15221,RoboFly_ID_8,ENERGY,3.037370092248798
COST_ITEM_ID_15222,RoboFly_ID_8,ENERGY,2.203070830240491
COST_ITEM_ID_15223,RoboFly_ID_8,ENERGY,3.8100291352868867
COST_ITEM_ID_15224,RoboFly_ID_8,ENERGY,2.5353812748253315
COST_ITEM_ID_15225,RoboFly_ID_8,ENERGY,4.876151348300237
COST_ITEM_ID_15226,RoboFly_ID_8,ENERGY,3.7390285208224814
COST_ITEM_ID_15227,RoboFly_ID_8,ENERGY,1.3555751843276862
COST_ITEM_ID_15228,RoboFly_ID_8,ENERGY,1.2250206951572435
COST_ITEM_ID_15229,RoboFly_ID_8,ENERGY,1.1839579253323254
COST_ITEM_ID_15230,RoboFly_ID_8,ENERGY,0.8471319483448648
COST_ITEM_ID_15231,RoboFly_ID_8,ENERGY,3.891306468917207
COST_ITEM_ID_15232,RoboFly_ID_8,ENERGY,4.257919282614362
COST_ITEM_ID_15233,RoboFly_ID_8,ENERGY,3.3495044211316904
COST_ITEM_ID_15234,RoboFly_ID_8,ENERGY,2.442879497674692
COST_ITEM_ID_15235,RoboFly_ID_8,ENERGY,3.1570409260845724
COST_ITEM_ID_15236,RoboFly_ID_8,ENERGY,0.9783587295927608
